iata_code,airport_name,latitude_deg,longitude_deg,elevation_ft,municipality
RRT,Warroad International Memorial Airport,48.94139862,-95.3483963,1076.0,Warroad
RSL,Russell Municipal Airport,38.872100830078004,-98.811798095703,1862.0,Russell
RSN,Ruston Regional Airport,32.514400482178004,-92.591697692871,311.0,Ruston
RST,Rochester International Airport,43.90829849243164,-92.5,1317.0,Rochester
RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,Fort Myers
RTN,Raton Municipal-Crews Field,36.74150085,-104.5019989,6352.0,Raton
SRW,Mid-Carolina Regional Airport,35.645901,-80.520302,772.0,Salisbury
RUT,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,787.0,Rutland
RED,Mifflin County Airport,40.677398681599996,-77.6268005371,819.0,Reedsville
RVS,Richard Lloyd Jones Jr Airport,36.039600372314,-95.98459625244101,638.0,Tulsa
RWF,Redwood Falls Municipal Airport,44.54719925,-95.08229828,1024.0,Redwood Falls
RWI,Rocky Mount Wilson Regional Airport,35.856300354003906,-77.89189910888672,159.0,Rocky Mount
RWL,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,6813.0,Rawlins
RXE,Rexburg Madison County Airport,43.8339,-111.805002,4858.0,Rexburg
RNZ,Jasper County Airport,40.9478988647,-87.18260192870001,698.0,Rensselaer
AHM,Ashland Municipal Sumner Parker Field,42.1902999878,-122.66100311299999,1885.0,Ashland
BDY,Bandon State Airport,43.08649826,-124.40799709999999,122.0,Bandon
SUO,Sunriver Airport,43.8763008118,-121.45300293,4164.0,Sunriver
MDJ,Madras Municipal Airport,44.67020035,-121.15499879999999,2437.0,Madras
PRZ,Prineville Airport,44.286998748779,-120.90399932861,3250.0,Prineville
IDH,Idaho County Airport,45.9426,-116.123001,3314.0,Grangeville
VSK,Vista Field,46.218601226800004,-119.209999084,534.0,Kennewick
SAA,Shively Field,41.444901,-106.82399699999999,7012.0,Saratoga
SAC,Sacramento Executive Airport,38.5125007629,-121.49299621600001,24.0,Sacramento
SAD,Safford Regional Airport,32.85480118,-109.6350021,3179.0,Safford
SAF,Santa Fe Municipal Airport,35.617099761999995,-106.08899688700001,6348.0,Santa Fe
SAN,San Diego International Airport,32.7336006165,-117.190002441,17.0,San Diego
SAR,Sparta Community Hunter Field,38.1488990784,-89.69869995120001,538.0,Sparta
SAT,San Antonio International Airport,29.533700942993164,-98.46980285644531,809.0,San Antonio
SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50.0,Savannah
MQT,Sawyer International Airport,46.3535995483,-87.39540100100001,1221.0,Marquette
SBA,Santa Barbara Municipal Airport,34.42620087,-119.8399963,13.0,Santa Barbara
SBD,San Bernardino International Airport,34.0954017639,-117.23500061,1159.0,San Bernardino
SBM,Sheboygan County Memorial Airport,43.76959991,-87.85140228,755.0,Sheboygan
SBN,South Bend Regional Airport,41.70869827270508,-86.31729888916016,799.0,South Bend
SBP,San Luis County Regional Airport,35.2368011475,-120.64199829100001,212.0,San Luis Obispo
SBS,Steamboat Springs Bob Adams Field,40.5163002,-106.8659973,6882.0,Steamboat Springs
SBX,Shelby Airport,48.5406990051,-111.87100219700001,3443.0,Shelby
SBY,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,52.0,Salisbury
SCB,Scribner State Airport,41.610298156738,-96.629898071289,1325.0,Scribner
SCH,Schenectady County Airport,42.852500915527,-73.92890167236301,378.0,Schenectady
SCK,Stockton Metropolitan Airport,37.894199371338,-121.2379989624,33.0,Stockton
SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,Louisville
SCF,Scottsdale Airport,33.622898101806996,-111.91100311279,1510.0,Scottsdale
SDM,Brown Field Municipal Airport,32.572299957275,-116.98000335693001,526.0,San Diego
SDY,Sidney - Richland Regional Airport,47.706902,-104.193001,1985.0,Sidney
SEA,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,Seattle
SEE,Gillespie Field,32.826198577880994,-116.97200012206999,388.0,San Diego/El Cajon
SEF,Sebring Regional Airport,27.45639992,-81.3423996,62.0,Sebring
SEG,Penn Valley Airport,40.820598602295,-76.863899230957,450.0,Selinsgrove
SEM,Craig Field,32.343898773193004,-86.98780059814501,166.0,Selma
SEP,Stephenville Clark Regional Airport,32.215301513671996,-98.177696228027,1321.0,Stephenville
SER,Freeman Municipal Airport,38.923599243164,-85.907402038574,583.0,Seymour
SDX,Sedona Airport,34.848598480225,-111.78800201416,4830.0,Sedona
SFB,Orlando Sanford International Airport,28.7775993347168,-81.23750305175781,55.0,Orlando
SFF,Felts Field,47.682800292969,-117.32299804688,1953.0,Spokane
SFM,Sanford Seacoast Regional Airport,43.393901824951,-70.708000183105,244.0,Sanford
SFO,San Francisco International Airport,37.61899948120117,-122.375,13.0,San Francisco
SFZ,North Central State Airport,41.9207992554,-71.49140167239999,441.0,Pawtucket
SGF,Springfield Branson National Airport,37.24570084,-93.38860321,1268.0,Springfield
SGH,Springfield-Beckley Municipal Airport,39.840301513671996,-83.840202331543,1051.0,Springfield
UST,Northeast Florida Regional Airport,29.9592,-81.339798,10.0,St Augustine
SGR,Sugar Land Regional Airport,29.622299194335998,-95.65650177001999,82.0,Houston
SGT,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,224.0,Stuttgart
SGU,St George Municipal Airport,37.036389,-113.510306,2941.0,St George
SHD,Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517,1201.0,Staunton/Waynesboro/Harrisonburg
SHN,Sanderson Field,47.233600616455,-123.14800262451,273.0,Shelton
SHR,Sheridan County Airport,44.76919937133789,-106.9800033569336,4021.0,Sheridan
SHV,Shreveport Regional Airport,32.446602,-93.8256,258.0,Shreveport
SIK,Sikeston Memorial Municipal Airport,36.898899078369006,-89.561798095703,315.0,Sikeston
SIV,Sullivan County Airport,39.114700317383,-87.44830322265601,540.0,Monticello
SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62.0,San Jose
SJN,St Johns Industrial Air Park,34.51860046,-109.3789978,5737.0,St Johns
SJT,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,1919.0,San Angelo
SKA,Fairchild Air Force Base,47.6151008606,-117.65599823,2461.0,Spokane
SKF,Lackland Air Force Base,29.38419914,-98.58110046,691.0,San Antonio
TSM,Taos Regional Airport,36.45819855,-105.67199709999998,7095.0,Taos
SLB,Storm Lake Municipal Airport,42.5973014832,-95.2406997681,1488.0,Storm Lake
SLC,Salt Lake City International Airport,40.78839874267578,-111.97799682617188,4227.0,Salt Lake City
SLE,Salem Municipal Airport/McNary Field,44.90950012,-123.00299840000002,214.0,Salem
SLG,Smith Field,36.19189835,-94.48999786,1191.0,Siloam Springs
SLK,Adirondack Regional Airport,44.38529968261719,-74.2061996459961,1663.0,Saranac Lake
SLN,Salina Municipal Airport,38.79100036621094,-97.6521987915039,1288.0,Salina
SLO,Salem Leckrone Airport,38.64289855957,-88.96420288085899,573.0,Salem
SLR,Sulphur Springs Municipal Airport,33.159801483154,-95.62110137939501,489.0,Sulphur Springs
SMD,Smith Field,41.14339828,-85.15280151,835.0,Fort Wayne
SME,Lake Cumberland Regional Airport,37.0533981323,-84.61589813229999,927.0,Somerset
SMF,Sacramento International Airport,38.69540023803711,-121.59100341796876,27.0,Sacramento
SMN,Lemhi County Airport,45.1237983704,-113.880996704,4043.0,Salmon
SMO,Santa Monica Municipal Airport,34.0158,-118.45099599999999,170.0,Santa Monica
SUM,Sumter Airport,33.994998931885,-80.361297607422,182.0,Sumter
SMX,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,261.0,Santa Maria
SNA,John Wayne Airport-Orange County Airport,33.67570114,-117.86799620000001,56.0,Santa Ana
SNK,Winston Field,32.69340133667,-100.94999694824,2430.0,Snyder
SNL,Shawnee Regional Airport,35.357898712158,-96.942802429199,1073.0,Shawnee
SNS,Salinas Municipal Airport,36.662799835205,-121.60600280761999,85.0,Salinas
SNY,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.98500059999999,4313.0,Sidney
SOP,Moore County Airport,35.23740005,-79.39119720000001,455.0,Pinehurst/Southern Pines
SOW,Show Low Regional Airport,34.265499115,-110.005996704,6415.0,Show Low
SPA,Spartanburg Downtown Memorial Airport,34.915699005127,-81.956497192383,801.0,Spartanburg
SPF,Black Hills Airport-Clyde Ice Field,44.48030090332,-103.78299713135,3931.0,Spearfish
SPG,Albert Whitted Airport,27.7651,-82.626999,7.0,St Petersburg
SPI,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598.0,Springfield
SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.49189799999999,1019.0,Wichita Falls
SPW,Spencer Municipal Airport,43.165500640869,-95.202796936035,1339.0,Spencer
SQI,Whiteside County Airport-Joseph H Bittorf Field,41.74280167,-89.67630005,648.0,Sterling/Rockfalls
SQL,San Carlos Airport,37.511901855469,-122.25,5.0,San Carlos
SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,30.0,Sarasota/Bradenton
RUI,Sierra Blanca Regional Airport,33.462799072266,-105.53500366211,6814.0,Ruidoso
SSC,Shaw Air Force Base,33.97269821,-80.47059631,241.0,Sumter
SSF,Stinson Municipal Airport,29.336999893188,-98.47109985351601,577.0,San Antonio
SSI,St Simons Island Airport,31.1518,-81.391296,19.0,St Simons Island
STC,St Cloud Regional Airport,45.54660034179688,-94.05989837646484,1031.0,St Cloud
STE,Stevens Point Municipal Airport,44.5452003479,-89.53029632568399,1110.0,Stevens Point
STJ,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,826.0,St Joseph
STK,Sterling Municipal Airport,40.61529922,-103.26499940000001,4040.0,Sterling
STL,St Louis Lambert International Airport,38.748697,-90.370003,618.0,St Louis
STP,St Paul Downtown Holman Field,44.93450164794922,-93.05999755859376,705.0,St Paul
STS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128.0,Santa Rosa
SUA,Witham Field,27.18169975,-80.22109985,16.0,Stuart
SUD,Stroud Municipal Airport,35.789600372314,-96.65570068359399,900.0,Stroud
SUE,Door County Cherryland Airport,44.84370041,-87.42150116,725.0,Sturgeon Bay
SUN,Friedman Memorial Airport,43.50439835,-114.2959976,5318.0,Hailey
SUS,Spirit of St Louis Airport,38.662101745605,-90.652000427246,463.0,St Louis
SUU,Travis Air Force Base,38.262699127196996,-121.92700195312,62.0,Fairfield
SUW,Richard I Bong Airport,46.689701080321996,-92.09470367431601,674.0,Superior
SUX,Sioux Gateway Airport/Brigadier General Bud Day Field,42.402599,-96.384399,1098.0,Sioux City
SVC,Grant County Airport,32.63650131225586,-108.15599822998048,5446.0,Silver City
SVE,Susanville Municipal Airport,40.375701904296996,-120.57299804688,4149.0,Susanville
SVH,Statesville Regional Airport,35.765300750732,-80.953903198242,968.0,Statesville
SVN,Hunter Army Air Field,32.00999832,-81.14569855,41.0,Savannah
SWF,New York Stewart International Airport,41.504101,-74.10479699999999,491.0,Newburgh
SWO,Stillwater Regional Airport,36.161201477051,-97.08570098876999,1000.0,Stillwater
SWW,Avenger Field,32.467399597168004,-100.46700286865,2380.0,Sweetwater
SYI,Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,801.0,Shelbyville
SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421.0,Syracuse
SYV,Sylvester Airport,31.558500289917003,-83.89569854736301,403.0,Sylvester
SZL,Whiteman Air Force Base,38.73030090332,-93.547897338867,870.0,Knob Noster
TBC,Tuba City Airport,36.0928001404,-111.383003235,4513.0,Tuba City
TAD,Perry Stokes Airport,37.259399414099995,-104.34100341799999,5762.0,Trinidad
TBN,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,1159.0,Fort Leonard Wood
TBR,Statesboro Bulloch County Airport,32.4827003479,-81.73690032959998,187.0,Statesboro
TCC,Tucumcari Municipal Airport,35.182800293,-103.60299682600001,4065.0,Tucumcari
TCL,Tuscaloosa Regional Airport,33.220600128174,-87.611396789551,170.0,Tuscaloosa
TCM,McChord Air Force Base,47.1376991272,-122.475997925,322.0,Tacoma
TCS,Truth Or Consequences Municipal Airport,33.2369003296,-107.27200317399999,4853.0,Truth Or Consequences
TDO,Ed Carlson Memorial Field South Lewis County Airport,46.477199554399995,-122.805999756,374.0,Toledo
TDW,Tradewind Airport,35.1698989868,-101.82599639899999,3649.0,Amarillo
TDZ,Toledo Executive Airport,41.56489944,-83.4822998,623.0,Toledo
TEB,Teterboro Airport,40.85010147089999,-74.060798645,9.0,Teterboro
TEX,Telluride Regional Airport,37.9538002,-107.90799709999999,9070.0,Telluride
THA,Tullahoma Regional Arpt/Wm Northern Field,35.38010025,-86.24639893,1083.0,Tullahoma
THM,Thompson Falls Airport,47.573501586914,-115.28099822998001,2467.0,Thompson Falls
THV,York Airport,39.91699982,-76.8730011,495.0,York
TIK,Tinker Air Force Base,35.414699554443004,-97.386596679688,1291.0,Oklahoma City
TIW,Tacoma Narrows Airport,47.26789856,-122.57800290000002,294.0,Tacoma
TIX,Space Coast Regional Airport,28.514799118042003,-80.799201965332,34.0,Titusville
KNT,Kennett Memorial Airport,36.2258987427,-90.0365982056,262.0,Kennett
TLH,Tallahassee Regional Airport,30.396499633789066,-84.35030364990234,81.0,Tallahassee
TLR,Mefford Field,36.15629959,-119.32599640000001,265.0,Tulare
TMA,Henry Tift Myers Airport,31.429000854499996,-83.4885025024,355.0,Tifton
TMB,Miami Executive Airport,25.6479,-80.4328,8.0,Miami
OTK,Tillamook Airport,45.4182014465,-123.81400299100001,36.0,Tillamook
TNP,Twentynine Palms Airport,34.13159943,-115.9459991,1888.0,Twentynine Palms
TNT,Dade Collier Training and Transition Airport,25.861799240112,-80.897003173828,13.0,Miami
TNU,Newton Municipal Airport,41.67440032959,-93.021697998047,953.0,Newton
XSD,Tonopah Test Range Airport,37.7988014221,-116.78099823,5549.0,Tonopah
TOA,Zamperini Field,33.803398132324,-118.33999633789,103.0,Torrance
TOC,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,996.0,Toccoa
TOI,Troy Municipal Airport at N Kenneth Campbell Field,31.860398999999997,-86.012101,398.0,Troy
TOL,Toledo Express Airport,41.58679962,-83.80780029,683.0,Toledo
TOP,Philip Billard Municipal Airport,39.068698883056996,-95.62249755859399,881.0,Topeka
TOR,Torrington Municipal Airport,42.0644989,-104.15299990000001,4207.0,Torrington
TPA,Tampa International Airport,27.975500106811523,-82.533203125,26.0,Tampa
TPF,Peter O Knight Airport,27.915599822998,-82.44930267334,8.0,Tampa
TPH,Tonopah Airport,38.06019974,-117.086998,5430.0,Tonopah
TPL,Draughon Miller Central Texas Regional Airport,31.15250015258789,-97.40779876708984,682.0,Temple
TRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.40740100000001,1519.0,Bristol/Johnson/Kingsport
TKF,Truckee Tahoe Airport,39.3199996948,-120.13999939,5900.0,Truckee
TRL,Terrell Municipal Airport,32.709201812744006,-96.267402648926,474.0,Terrell
TRM,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,-115.0,Palm Springs
TSP,Tehachapi Municipal Airport,35.134998321533,-118.43900299071998,4001.0,Tehachapi
TTD,Portland Troutdale Airport,45.54940032959001,-122.40100097656,39.0,Portland
TTN,Trenton Mercer Airport,40.27669906616211,-74.8134994506836,213.0,Trenton
TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,677.0,Tulsa
TUP,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,346.0,Tupelo
TUS,Tucson International Airport,32.116100311279304,-110.94100189208984,2643.0,Tucson
TVC,Cherry Capital Airport,44.74140167236328,-85.58219909667969,624.0,Traverse City
TVF,Thief River Falls Regional Airport,48.06570053,-96.18499756,1119.0,Thief River Falls
TVI,Thomasville Regional Airport,30.901599884032997,-83.881301879883,264.0,Thomasville
TVL,Lake Tahoe Airport,38.89390182495117,-119.99500274658205,6264.0,South Lake Tahoe
TWF,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154.0,Twin Falls
TXK,Texarkana Regional Webb Field,33.45370101928711,-93.99099731445312,390.0,Texarkana
TYZ,Taylor Airport,34.45280075,-110.1149979,5823.0,Taylor
TYR,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,544.0,Tyler
TYS,McGhee Tyson Airport,35.81100082,-83.99400329999999,981.0,Knoxville
BFG,Bullfrog Basin Airport,37.54579926,-110.71299740000002,4167.0,Glen Canyon Natl Rec Area
NPH,Nephi Municipal Airport,39.73880005,-111.87200159999998,5022.0,Nephi
RVR,Green River Municipal Airport,38.9613990784,-110.226997375,4225.0,Green River
PNU,Panguitch Municipal Airport,37.84519958,-112.3919983,6763.0,Panguitch
ICS,Cascade Airport,44.493801116899995,-116.01599884,4742.0,Cascade
UBS,Columbus Lowndes County Airport,33.4654006958,-88.3803024292,188.0,Columbus
UCY,Everett-Stewart Regional Airport,36.38180161,-88.98539734,336.0,Union City
UDD,Bermuda Dunes Airport,33.748401641846,-116.27500152588001,73.0,Palm Springs
UES,Waukesha County Airport,43.041000366211,-88.237098693848,911.0,Waukesha
UGN,Waukegan National Airport,42.422199249268,-87.86789703369101,727.0,Chicago/Waukegan
UIL,Quillayute Airport,47.936599731445,-124.56300354004,194.0,Quillayute
UIN,Quincy Regional Baldwin Field,39.94269943,-91.19460297,768.0,Quincy
IKB,Wilkes County Airport,36.2228012085,-81.09829711910002,1301.0,North Wilkesboro
UKI,Ukiah Municipal Airport,39.125999450684,-123.20099639893,614.0,Ukiah
UKT,Quakertown Airport,40.435199737549,-75.38189697265601,526.0,Quakertown
ULM,New Ulm Municipal Airport,44.319599151611,-94.502296447754,1011.0,New Ulm
ATO,Ohio University Snyder Field,39.2109985352,-82.23139953610001,766.0,Athens/Albany
UNU,Dodge County Airport,43.42660141,-88.70320129,934.0,Juneau
SCE,University Park Airport,40.8493003845,-77.84870147710002,1239.0,State College
UOS,Franklin County Airport,35.205101013184,-85.898101806641,1953.0,Sewanee
UOX,University Oxford Airport,34.384300231934,-89.536796569824,452.0,Oxford
UTM,Tunica Municipal Airport,34.680999755859,-90.34670257568399,194.0,Tunica
HTV,Huntsville Regional Airport,30.7469005585,-95.5871963501,363.0,Huntsville
NPT,Newport State Airport,41.532398223899996,-71.28150177,172.0,Newport
UVA,Garner Field,29.2112998962,-99.74359893799999,942.0,Uvalde
RKH,Rock Hill - York County Airport,34.9878006,-81.05719757,666.0,Rock Hill
VAD,Moody Air Force Base,30.967800140399998,-83.1930007935,233.0,Valdosta
LLY,South Jersey Regional Airport,39.9429016113,-74.845703125,53.0,Mount Holly
VBG,Vandenberg Air Force Base,34.7373008728,-120.583999634,369.0,Lompoc
VCT,Victoria Regional Airport,28.85260009765625,-96.9185028076172,115.0,Victoria
VCV,Southern California Logistics Airport,34.597499847399995,-117.383003235,2885.0,Victorville
VDI,Vidalia Regional Airport,32.192699432373,-82.371200561523,275.0,Vidalia
VEL,Vernal Regional Airport,40.4408989,-109.5100021,5278.0,Vernal
VGT,North Las Vegas Airport,36.21070098877,-115.19400024414,2205.0,Las Vegas
VHN,Culberson County Airport,31.057800292969,-104.78399658203001,3957.0,Van Horn
VIH,Rolla National Airport,38.1273994446,-91.7695007324,1148.0,Rolla/Vichy
VIS,Visalia Municipal Airport,36.3186988831,-119.392997742,295.0,Visalia
VJI,Virginia Highlands Airport,36.687099456787,-82.033302307129,2087.0,Abingdon
VKS,Vicksburg Municipal Airport,32.23929977417,-90.928398132324,106.0,Vicksburg
VLA,Vandalia Municipal Airport,38.991500854492,-89.16619873046899,537.0,Vandalia
VLD,Valdosta Regional Airport,30.78249931335449,-83.27670288085938,203.0,Valdosta
VNC,Venice Municipal Airport,27.071599960327,-82.440299987793,18.0,Venice
VNY,Van Nuys Airport,34.209800720215,-118.48999786376999,802.0,Van Nuys
VOK,Volk Field,43.938999176025,-90.253402709961,912.0,Camp Douglas
VPS,Destin-Ft Walton Beach Airport,30.4832,-86.525398,87.0,Valparaiso
VPZ,Porter County Municipal Airport,41.45399857,-87.00710297,770.0,Valparaiso
VQQ,Cecil Airport,30.2187004089,-81.876701355,81.0,Jacksonville
VRB,Vero Beach Regional Airport,27.6556,-80.417901,24.0,Vero Beach
VSF,Hartness State (Springfield) Airport,43.34360123,-72.51730347,577.0,Springfield
VTN,Miller Field,42.85779953,-100.5479965,2596.0,Valentine
VYS,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,654.0,Peru
GTY,Gettysburg Regional Airport,39.84090042,-77.27420044,590.0,Gettysburg
SQV,Sequim Valley Airport,48.098098754883004,-123.18699645996,144.0,Sequim
PGC,Grant County Airport,38.9948997498,-79.1458969116,963.0,Petersburg
WAL,Wallops Flight Facility Airport,37.9402008057,-75.46640014649999,40.0,Wallops Island
WAY,Greene County Airport,39.90010071,-80.13310242,1069.0,Waynesburg
WBW,Wilkes Barre Wyoming Valley Airport,41.2971992493,-75.8511962891,545.0,Wilkes-Barre
WDG,Enid Woodring Regional Airport,36.3791999817,-97.7910995483,1167.0,Enid
WDR,Barrow County Airport,33.98289871,-83.66739655,943.0,Winder
WHP,Whiteman Airport,34.2593002319,-118.413002014,1003.0,Los Angeles
WJF,General WM J Fox Airfield,34.74110031,-118.21900179999999,2351.0,Lancaster
WLD,Strother Field,37.168598175,-97.0375976562,1160.0,Winfield/Arkansas City
WLW,Willows Glenn County Airport,39.51639938,-122.21800230000001,141.0,Willows
WMC,Winnemucca Municipal Airport,40.8965988159,-117.805999756,4308.0,Winnemucca
WRB,Robins Air Force Base,32.640098571799996,-83.59190368649999,294.0,Warner Robins
WRI,Mc Guire Air Force Base,40.01559829999999,-74.59169769,131.0,Wrightstown
WRL,Worland Municipal Airport,43.9656982421875,-107.95099639892578,4227.0,Worland
WSD,Condron Army Air Field,32.34149933,-106.40299990000001,3934.0,White Sands
WST,Westerly State Airport,41.3496017456,-71.80339813229999,81.0,Westerly
WVI,Watsonville Municipal Airport,36.9356994629,-121.790000916,163.0,Watsonville
WVL,Waterville Robert Lafleur Airport,44.5331993103,-69.6754989624,333.0,Waterville
WWD,Cape May County Airport,39.008499145500004,-74.9083023071,23.0,Wildwood
WWR,West Woodward Airport,36.438,-99.5226667,2189.0,Woodward
WYS,Yellowstone Airport,44.68840027,-111.11799620000001,6649.0,West Yellowstone
KYO,Tampa North Aero Park Airport,28.2213001251,-82.37449646,68.0,Tampa
XNA,Northwest Arkansas Regional Airport,36.281898,-94.30680100000001,1287.0,Fayetteville/Springdale/Rogers
WBK,West Branch Community Airport,44.244801,-84.179802,882.0,West Branch
YIP,Willow Run Airport,42.23789978,-83.53040314,716.0,Detroit
YKM,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099.0,Yakima
YKN,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,1306.0,Yankton
YNG,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192.0,Youngstown/Warren
ZPH,Zephyrhills Municipal Airport,28.2282009125,-82.15589904790002,90.0,Zephyrhills
ZZV,Zanesville Municipal Airport,39.9444007874,-81.89209747310001,900.0,Zanesville
DRU,Drummond Airport,46.6208,-113.20500200000001,4245.0,Drummond
UWA,Ware Airport,42.282001495361,-72.214797973633,483.0,Ware
MDR,Medfra Airport,63.1060198183,-154.719429016,435.0,Medfra
LIZ,Loring International Airport,46.950401,-67.885902,746.0,Limestone
MHN,Hooker County Airport,42.042155,-101.059113,3260.0,Mullen
MTX,Metro Field,64.80680084229999,-147.761993408,432.0,Fairbanks
MXC,Monticello Airport,37.93243,-109.341225,6966.0,Monticello
MYK,May Creek Airport,61.3357009888,-142.68699646,1650.0,May Creek
EPG,Browns Airport,40.8675003052,-96.11000061040001,1183.0,Weeping Water
HBB,Industrial Airpark,32.7668,-103.209,3707.0,Hobbs
UCC,Yucca Airstrip,36.94580078125,-116.03800201416,3919.0,Mercury
NLN,Kneeland Airport,40.719299316406,-123.92800140381,2737.0,Eureka
BZF,Benton Field,40.5749015808,-122.407997131,719.0,Redding
AKB,Atka Airport,52.22029877,-174.2059937,57.0,Atka
PML,Port Moller Airport,56.0060005188,-160.561004639,20.0,Cold Bay
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,242.0,Palmer
BTI,Barter Island LRRS Airport,70.13400268550001,-143.582000732,2.0,Barter Island Lrrs
BET,Bethel Airport,60.77980042,-161.8379974,126.0,Bethel
BVU,Beluga Airport,61.1721992493,-151.04400634799998,130.0,Beluga
BIG,Allen Army Airfield,63.994499206499995,-145.722000122,1291.0,Delta Junction Ft Greely
BKC,Buckland Airport,65.9815979004,-161.149002075,31.0,Buckland
BMX,Big Mountain Airport,59.361198425299996,-155.259002686,663.0,Big Mountain
BRW,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,44.0,Utqiaġvik
BTT,Bettles Airport,66.91390228,-151.529007,647.0,Bettles
CDB,Cold Bay Airport,55.20610046386719,-162.72500610351562,96.0,Cold Bay
CEM,Central Airport,65.57379913,-144.78300480000001,937.0,Central
CIK,Chalkyitsik Airport,66.6449966431,-143.74000549299998,544.0,Chalkyitsik
CYF,Chefornak Airport,60.1492004395,-164.285995483,40.0,Chefornak
SCM,Scammon Bay Airport,61.84529876710001,-165.570999146,14.0,Scammon Bay
IRC,Circle City /New/ Airport,65.83049799999999,-144.076008,613.0,Circle
CDV,Merle K (Mudhole) Smith Airport,60.49179839999999,-145.4779968,54.0,Cordova
CXF,Coldfoot Airport,67.25219726559999,-150.203994751,1042.0,Coldfoot
CYT,Yakataga Airport,60.080974,-142.494541,12.0,Yakataga
CZF,Cape Romanzof LRRS Airport,61.78030014,-166.03900149999998,464.0,Cape Romanzof
DRG,Deering Airport,66.069603,-162.766006,21.0,Deering
RDB,Red Dog Airport,68.03209686279999,-162.899002075,969.0,Red Dog
ADK,Adak Airport,51.87799835205078,-176.64599609375,18.0,Adak Island
DLG,Dillingham Airport,59.04470062,-158.50500490000002,81.0,Dillingham
MLL,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,103.0,Marshall
ADQ,Kodiak Airport,57.75,-152.4940033,78.0,Kodiak
DUT,Unalaska Airport,53.900100708000004,-166.54400634799998,22.0,Unalaska
KKH,Kongiganak Airport,59.9608001709,-162.88099670399998,30.0,Kongiganak
EDF,Elmendorf Air Force Base,61.2509994506836,-149.8070068359375,212.0,Anchorage
EEK,Eek Airport,60.21367264,-162.0438843,12.0,Eek
EAA,Eagle Airport,64.77639771,-141.151001,908.0,Eagle
EHM,Cape Newenham LRRS Airport,58.6464004517,-162.06300354,541.0,Cape Newenham
EIL,Eielson Air Force Base,64.66570282,-147.102005,547.0,Fairbanks
EMK,Emmonak Airport,62.78609848,-164.49099730000003,13.0,Emmonak
ENA,Kenai Municipal Airport,60.57310104370117,-151.2449951171875,99.0,Kenai
WWT,Newtok Airport,60.939098358154,-164.64100646973,25.0,Newtok
FAI,Fairbanks International Airport,64.81510162,-147.85600280000003,439.0,Fairbanks
FBK,Ladd AAF Airfield,64.83750153,-147.6139984,454.0,Fairbanks/Ft Wainwright
ABL,Ambler Airport,67.1063,-157.856989,334.0,Ambler
NIB,Nikolai Airport,63.0186,-154.358002,441.0,Nikolai
FMC,Five Mile Airport,65.9270019531,-149.839996338,510.0,Five Mile
FWL,Farewell Airport,62.509327,-153.892279,1535.0,Farewell
GAL,Edward G. Pitka Sr Airport,64.73619843,-156.93699650000002,153.0,Galena
GBH,Galbraith Lake Airport,68.47969818119999,-149.49000549299998,2663.0,Galbraith Lake
KWK,Kwigillingok Airport,59.876499,-163.169005,18.0,Kwigillingok
SHG,Shungnak Airport,66.88809967041,-157.16200256348,197.0,Shungnak
